source,target,source_coordinates,target_coordinates,keywords,source_university,target_university
"Leung, Andrew K. Y.","Huynh, Trung",POINT (-75.1339 40.0077),POINT (-118.0823 34.0689),buddhism,University of Pennsylvania,University of the West
"Leung, Andrew K. Y.","Wu, Ming-Kuo",POINT (-75.1339 40.0077),POINT (-117.433 47.6671),buddhism,University of Pennsylvania,Washington State University
"Leung, Andrew K. Y.","Chen, Gilbert Zhe ",POINT (-75.1339 40.0077),POINT (-90.2451 38.6359),buddhism,University of Pennsylvania,Washington University in St. Louis
"Leung, Andrew K. Y.","Wang, Mengxiao",POINT (-75.1339 40.0077),POINT (-72.9246 41.3113),buddhism,University of Pennsylvania,Yale University
"Leung, Andrew K. Y.","Wang, Jinping",POINT (-75.1339 40.0077),POINT (-72.9246 41.3113),buddhism,University of Pennsylvania,Yale University
"Miller, Tracy Gay","Rhee, Hen Dong",POINT (-75.1339 40.0077),POINT (-75.1339 40.0077),religion,University of Pennsylvania,University of Pennsylvania
"Miller, Tracy Gay","Wang, Jiajia",POINT (-75.1339 40.0077),POINT (-75.1339 40.0077),religion,University of Pennsylvania,University of Pennsylvania
"Miller, Tracy Gay","Chang, Chia-Lan",POINT (-75.1339 40.0077),POINT (-118.4068 34.1141),religion,University of Pennsylvania,University of Southern California
"Miller, Tracy Gay","Huynh, Trung",POINT (-75.1339 40.0077),POINT (-118.0823 34.0689),religion,University of Pennsylvania,University of the West
"Miller, Tracy Gay","Chen, Hsinchih",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),religion,University of Pennsylvania,University of Washington
"Miller, Tracy Gay","Ho, Shun-yee",POINT (-75.1339 40.0077),POINT (-89.393 43.0822),religion,University of Pennsylvania,University of Wisconsin - Madison
"Miller, Tracy Gay","Wu, Ming-Kuo",POINT (-75.1339 40.0077),POINT (-117.433 47.6671),religion,University of Pennsylvania,Washington State University
"Kim, Haewon","Wang, Chen-shan",POINT (-75.1339 40.0077),POINT (-75.1339 40.0077),buddhist,University of Pennsylvania,University of Pennsylvania
"Yang, Jidong","Sun, Shao-yi",POINT (-75.1339 40.0077),POINT (-118.4068 34.1141),literature,University of Pennsylvania,University of Southern California
"Ni, Chung-chun","Sung, Kwang-Yu",POINT (-75.1339 40.0077),POINT (-75.1339 40.0077),taiwan,University of Pennsylvania,University of Pennsylvania
"Ni, Chung-chun","Kang, Lai-Yung",POINT (-75.1339 40.0077),POINT (-75.1339 40.0077),taiwan,University of Pennsylvania,University of Pennsylvania
"Ni, Chung-chun","Liu, Shi-yung",POINT (-75.1339 40.0077),POINT (-79.9763 40.4397),taiwan,University of Pennsylvania,University of Pittsburgh
"Ni, Chung-chun","Ellis, Leon Hubbard",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),taiwan,University of Pennsylvania,University of Washington
"Ni, Chung-chun","Duryea, Maria",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),taiwan,University of Pennsylvania,University of Washington
"Ni, Chung-chun","Meyer, Mahlon D.",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),taiwan,University of Pennsylvania,University of Washington
"Ni, Chung-chun","Hsu, Chiang",POINT (-75.1339 40.0077),POINT (-105.6085 41.3099),taiwan,University of Pennsylvania,University of Wyoming
"Ni, Chung-chun","MacAuslan, Robert Andrew",POINT (-75.1339 40.0077),POINT (-117.433 47.6671),taiwan,University of Pennsylvania,Washington State University
"Ni, Chung-chun","Andrade, Tonio Adam",POINT (-75.1339 40.0077),POINT (-72.9246 41.3113),taiwan,University of Pennsylvania,Yale University
"Rhee, Hen Dong","Wang, Jiajia",POINT (-75.1339 40.0077),POINT (-75.1339 40.0077),religion,University of Pennsylvania,University of Pennsylvania
"Rhee, Hen Dong","Chang, Chia-Lan",POINT (-75.1339 40.0077),POINT (-118.4068 34.1141),religion,University of Pennsylvania,University of Southern California
"Rhee, Hen Dong","Huynh, Trung",POINT (-75.1339 40.0077),POINT (-118.0823 34.0689),religion,University of Pennsylvania,University of the West
"Rhee, Hen Dong","Chen, Hsinchih",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),religion,University of Pennsylvania,University of Washington
"Rhee, Hen Dong","Ho, Shun-yee",POINT (-75.1339 40.0077),POINT (-89.393 43.0822),religion,University of Pennsylvania,University of Wisconsin - Madison
"Rhee, Hen Dong","Wu, Ming-Kuo",POINT (-75.1339 40.0077),POINT (-117.433 47.6671),religion,University of Pennsylvania,Washington State University
"Sung, Kwang-Yu","Kang, Lai-Yung",POINT (-75.1339 40.0077),POINT (-75.1339 40.0077),taiwan,University of Pennsylvania,University of Pennsylvania
"Sung, Kwang-Yu","Liu, Shi-yung",POINT (-75.1339 40.0077),POINT (-79.9763 40.4397),taiwan,University of Pennsylvania,University of Pittsburgh
"Sung, Kwang-Yu","Ellis, Leon Hubbard",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),taiwan,University of Pennsylvania,University of Washington
"Sung, Kwang-Yu","Duryea, Maria",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),taiwan,University of Pennsylvania,University of Washington
"Sung, Kwang-Yu","Meyer, Mahlon D.",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),taiwan,University of Pennsylvania,University of Washington
"Sung, Kwang-Yu","Hsu, Chiang",POINT (-75.1339 40.0077),POINT (-105.6085 41.3099),taiwan,University of Pennsylvania,University of Wyoming
"Sung, Kwang-Yu","MacAuslan, Robert Andrew",POINT (-75.1339 40.0077),POINT (-117.433 47.6671),taiwan,University of Pennsylvania,Washington State University
"Sung, Kwang-Yu","Andrade, Tonio Adam",POINT (-75.1339 40.0077),POINT (-72.9246 41.3113),taiwan,University of Pennsylvania,Yale University
"Wang, Jiajia","Chang, Chia-Lan",POINT (-75.1339 40.0077),POINT (-118.4068 34.1141),religion,University of Pennsylvania,University of Southern California
"Wang, Jiajia","Huynh, Trung",POINT (-75.1339 40.0077),POINT (-118.0823 34.0689),"religion,buddhism",University of Pennsylvania,University of the West
"Wang, Jiajia","Chen, Hsinchih",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),religion,University of Pennsylvania,University of Washington
"Wang, Jiajia","Ho, Shun-yee",POINT (-75.1339 40.0077),POINT (-89.393 43.0822),religion,University of Pennsylvania,University of Wisconsin - Madison
"Wang, Jiajia","Wu, Ming-Kuo",POINT (-75.1339 40.0077),POINT (-117.433 47.6671),"religion,buddhism",University of Pennsylvania,Washington State University
"Wang, Jiajia","Chen, Gilbert Zhe ",POINT (-75.1339 40.0077),POINT (-90.2451 38.6359),buddhism,University of Pennsylvania,Washington University in St. Louis
"Wang, Jiajia","Wang, Mengxiao",POINT (-75.1339 40.0077),POINT (-72.9246 41.3113),buddhism,University of Pennsylvania,Yale University
"Wang, Jiajia","Wang, Jinping",POINT (-75.1339 40.0077),POINT (-72.9246 41.3113),buddhism,University of Pennsylvania,Yale University
"Kang, Lai-Yung","Liu, Shi-yung",POINT (-75.1339 40.0077),POINT (-79.9763 40.4397),taiwan,University of Pennsylvania,University of Pittsburgh
"Kang, Lai-Yung","Ellis, Leon Hubbard",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),taiwan,University of Pennsylvania,University of Washington
"Kang, Lai-Yung","Duryea, Maria",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),taiwan,University of Pennsylvania,University of Washington
"Kang, Lai-Yung","Davis, Bradley Camp",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),power,University of Pennsylvania,University of Washington
"Kang, Lai-Yung","Agnew, Christopher S.",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),power,University of Pennsylvania,University of Washington
"Kang, Lai-Yung","Meyer, Mahlon D.",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),taiwan,University of Pennsylvania,University of Washington
"Kang, Lai-Yung","Rudolph, Jennifer Marie",POINT (-75.1339 40.0077),POINT (-122.3244 47.6211),power,University of Pennsylvania,University of Washington
"Kang, Lai-Yung","Hsu, Chiang",POINT (-75.1339 40.0077),POINT (-105.6085 41.3099),taiwan,University of Pennsylvania,University of Wyoming
"Kang, Lai-Yung","MacAuslan, Robert Andrew",POINT (-75.1339 40.0077),POINT (-117.433 47.6671),taiwan,University of Pennsylvania,Washington State University
"Kang, Lai-Yung","Delury, John Patrick",POINT (-75.1339 40.0077),POINT (-72.9246 41.3113),power,University of Pennsylvania,Yale University
"Kang, Lai-Yung","Andrade, Tonio Adam",POINT (-75.1339 40.0077),POINT (-72.9246 41.3113),taiwan,University of Pennsylvania,Yale University
"Hall, Andrew Reed","Lai, Yu-chih",POINT (-79.9763 40.4397),POINT (-72.9246 41.3113),japanese,University of Pittsburgh,Yale University
"Zhang, Qian","Sun, Shao-yi",POINT (-79.9763 40.4397),POINT (-118.4068 34.1141),shanghai,University of Pittsburgh,University of Southern California
"Zhang, Qian","Orliski, Constance Ilene",POINT (-79.9763 40.4397),POINT (-118.4068 34.1141),shanghai,University of Pittsburgh,University of Southern California
"Zhang, Qian","Gao, Bei",POINT (-79.9763 40.4397),POINT (-78.4855 38.0375),shanghai,University of Pittsburgh,University of Virginia
"Zhang, Qian","Lai, Yu-chih",POINT (-79.9763 40.4397),POINT (-72.9246 41.3113),shanghai,University of Pittsburgh,Yale University
"Zhang, Qian","Lee, Tahirih Victoria",POINT (-79.9763 40.4397),POINT (-72.9246 41.3113),shanghai,University of Pittsburgh,Yale University
"Liu, Shi-yung","Ellis, Leon Hubbard",POINT (-79.9763 40.4397),POINT (-122.3244 47.6211),taiwan,University of Pittsburgh,University of Washington
"Liu, Shi-yung","Duryea, Maria",POINT (-79.9763 40.4397),POINT (-122.3244 47.6211),taiwan,University of Pittsburgh,University of Washington
"Liu, Shi-yung","Meyer, Mahlon D.",POINT (-79.9763 40.4397),POINT (-122.3244 47.6211),taiwan,University of Pittsburgh,University of Washington
"Liu, Shi-yung","Hsu, Chiang",POINT (-79.9763 40.4397),POINT (-105.6085 41.3099),taiwan,University of Pittsburgh,University of Wyoming
"Liu, Shi-yung","MacAuslan, Robert Andrew",POINT (-79.9763 40.4397),POINT (-117.433 47.6671),taiwan,University of Pittsburgh,Washington State University
"Liu, Shi-yung","Andrade, Tonio Adam",POINT (-79.9763 40.4397),POINT (-72.9246 41.3113),taiwan,University of Pittsburgh,Yale University
"Eirkson, Christopher Edward","Duan, Weicong ",POINT (-79.9763 40.4397),POINT (-90.2451 38.6359),empire,University of Pittsburgh,Washington University in St. Louis
"Holder, Jennifer Yvonne","Fischler, Lisa Collynn",POINT (-122.4449 37.7558),POINT (-89.393 43.0822),hong kong,University of San Francisco,University of Wisconsin - Madison
"Holder, Jennifer Yvonne","Yang, Wei",POINT (-122.4449 37.7558),POINT (-72.9246 41.3113),hong kong,University of San Francisco,Yale University
"Sun, Shao-yi","Orliski, Constance Ilene",POINT (-118.4068 34.1141),POINT (-118.4068 34.1141),shanghai,University of Southern California,University of Southern California
"Sun, Shao-yi","Gao, Bei",POINT (-118.4068 34.1141),POINT (-78.4855 38.0375),shanghai,University of Southern California,University of Virginia
"Sun, Shao-yi","Lai, Yu-chih",POINT (-118.4068 34.1141),POINT (-72.9246 41.3113),shanghai,University of Southern California,Yale University
"Sun, Shao-yi","Yang, Wei",POINT (-118.4068 34.1141),POINT (-72.9246 41.3113),film,University of Southern California,Yale University
"Sun, Shao-yi","Lee, Tahirih Victoria",POINT (-118.4068 34.1141),POINT (-72.9246 41.3113),shanghai,University of Southern California,Yale University
"Orliski, Constance Ilene","Gao, Bei",POINT (-118.4068 34.1141),POINT (-78.4855 38.0375),shanghai,University of Southern California,University of Virginia
"Orliski, Constance Ilene","Yi, Sumei",POINT (-118.4068 34.1141),POINT (-122.3244 47.6211),gender,University of Southern California,University of Washington
"Orliski, Constance Ilene","Wang, Hsiu-yun",POINT (-118.4068 34.1141),POINT (-89.393 43.0822),gender,University of Southern California,University of Wisconsin - Madison
"Orliski, Constance Ilene","Lai, Yu-chih",POINT (-118.4068 34.1141),POINT (-72.9246 41.3113),shanghai,University of Southern California,Yale University
"Orliski, Constance Ilene","Zhang, Huasha",POINT (-118.4068 34.1141),POINT (-72.9246 41.3113),gender,University of Southern California,Yale University
"Orliski, Constance Ilene","Lee, Tahirih Victoria",POINT (-118.4068 34.1141),POINT (-72.9246 41.3113),shanghai,University of Southern California,Yale University
"Chang, Chia-Lan","Huynh, Trung",POINT (-118.4068 34.1141),POINT (-118.0823 34.0689),religion,University of Southern California,University of the West
"Chang, Chia-Lan","Schneider, Helen M.",POINT (-118.4068 34.1141),POINT (-122.3244 47.6211),family,University of Southern California,University of Washington
"Chang, Chia-Lan","Chen, Hsinchih",POINT (-118.4068 34.1141),POINT (-122.3244 47.6211),religion,University of Southern California,University of Washington
"Chang, Chia-Lan","Ho, Shun-yee",POINT (-118.4068 34.1141),POINT (-89.393 43.0822),religion,University of Southern California,University of Wisconsin - Madison
"Chang, Chia-Lan","Wang, Hsiu-yun",POINT (-118.4068 34.1141),POINT (-89.393 43.0822),women,University of Southern California,University of Wisconsin - Madison
"Chang, Chia-Lan","Wu, Ming-Kuo",POINT (-118.4068 34.1141),POINT (-117.433 47.6671),religion,University of Southern California,Washington State University
"Chang, Chia-Lan","Chen, Gilbert Zhe ",POINT (-118.4068 34.1141),POINT (-90.2451 38.6359),family,University of Southern California,Washington University in St. Louis
"Chang, Chia-Lan","Ransmeier, Johanna Sirera",POINT (-118.4068 34.1141),POINT (-72.9246 41.3113),family,University of Southern California,Yale University
"Huynh, Trung","Chen, Hsinchih",POINT (-118.0823 34.0689),POINT (-122.3244 47.6211),religion,University of the West,University of Washington
"Huynh, Trung","Ho, Shun-yee",POINT (-118.0823 34.0689),POINT (-89.393 43.0822),religion,University of the West,University of Wisconsin - Madison
"Huynh, Trung","Wu, Ming-Kuo",POINT (-118.0823 34.0689),POINT (-117.433 47.6671),"religion,buddhism",University of the West,Washington State University
"Huynh, Trung","Chen, Gilbert Zhe ",POINT (-118.0823 34.0689),POINT (-90.2451 38.6359),buddhism,University of the West,Washington University in St. Louis
"Huynh, Trung","Wang, Mengxiao",POINT (-118.0823 34.0689),POINT (-72.9246 41.3113),buddhism,University of the West,Yale University
"Huynh, Trung","Wang, Jinping",POINT (-118.0823 34.0689),POINT (-72.9246 41.3113),buddhism,University of the West,Yale University
"Gao, Bei","Lai, Yu-chih",POINT (-78.4855 38.0375),POINT (-72.9246 41.3113),shanghai,University of Virginia,Yale University
"Gao, Bei","Lee, Tahirih Victoria",POINT (-78.4855 38.0375),POINT (-72.9246 41.3113),shanghai,University of Virginia,Yale University
"Ellis, Leon Hubbard","Duryea, Maria",POINT (-122.3244 47.6211),POINT (-122.3244 47.6211),taiwan,University of Washington,University of Washington
"Ellis, Leon Hubbard","Meyer, Mahlon D.",POINT (-122.3244 47.6211),POINT (-122.3244 47.6211),taiwan,University of Washington,University of Washington
"Ellis, Leon Hubbard","Hsu, Chiang",POINT (-122.3244 47.6211),POINT (-105.6085 41.3099),taiwan,University of Washington,University of Wyoming
"Ellis, Leon Hubbard","MacAuslan, Robert Andrew",POINT (-122.3244 47.6211),POINT (-117.433 47.6671),taiwan,University of Washington,Washington State University
"Ellis, Leon Hubbard","Andrade, Tonio Adam",POINT (-122.3244 47.6211),POINT (-72.9246 41.3113),taiwan,University of Washington,Yale University
"Duryea, Maria","Meyer, Mahlon D.",POINT (-122.3244 47.6211),POINT (-122.3244 47.6211),taiwan,University of Washington,University of Washington
"Duryea, Maria","Hsu, Chiang",POINT (-122.3244 47.6211),POINT (-105.6085 41.3099),taiwan,University of Washington,University of Wyoming
"Duryea, Maria","MacAuslan, Robert Andrew",POINT (-122.3244 47.6211),POINT (-117.433 47.6671),taiwan,University of Washington,Washington State University
"Duryea, Maria","Andrade, Tonio Adam",POINT (-122.3244 47.6211),POINT (-72.9246 41.3113),taiwan,University of Washington,Yale University
"Davis, Bradley Camp","Agnew, Christopher S.",POINT (-122.3244 47.6211),POINT (-122.3244 47.6211),power,University of Washington,University of Washington
"Davis, Bradley Camp","Rudolph, Jennifer Marie",POINT (-122.3244 47.6211),POINT (-122.3244 47.6211),power,University of Washington,University of Washington
"Davis, Bradley Camp","Delury, John Patrick",POINT (-122.3244 47.6211),POINT (-72.9246 41.3113),power,University of Washington,Yale University
"Agnew, Christopher S.","Zhang, Cong",POINT (-122.3244 47.6211),POINT (-122.3244 47.6211),culture,University of Washington,University of Washington
"Agnew, Christopher S.","Rudolph, Jennifer Marie",POINT (-122.3244 47.6211),POINT (-122.3244 47.6211),power,University of Washington,University of Washington
"Agnew, Christopher S.","Lai, Yu-chih",POINT (-122.3244 47.6211),POINT (-72.9246 41.3113),culture,University of Washington,Yale University
"Agnew, Christopher S.","Delury, John Patrick",POINT (-122.3244 47.6211),POINT (-72.9246 41.3113),power,University of Washington,Yale University
"Agnew, Christopher S.","Andrade, Tonio Adam",POINT (-122.3244 47.6211),POINT (-72.9246 41.3113),culture,University of Washington,Yale University
"Zhang, Cong","Lai, Yu-chih",POINT (-122.3244 47.6211),POINT (-72.9246 41.3113),culture,University of Washington,Yale University
"Zhang, Cong","Andrade, Tonio Adam",POINT (-122.3244 47.6211),POINT (-72.9246 41.3113),culture,University of Washington,Yale University
"Meyer, Mahlon D.","Hsu, Chiang",POINT (-122.3244 47.6211),POINT (-105.6085 41.3099),taiwan,University of Washington,University of Wyoming
"Meyer, Mahlon D.","MacAuslan, Robert Andrew",POINT (-122.3244 47.6211),POINT (-117.433 47.6671),taiwan,University of Washington,Washington State University
